klhl10	soti	enhanceable
hid	CG10413	suppressible
Blos1	g	suppressible
cup	eIF4E1	suppressible
Btk29A	tsr	suppressible
Vrp1	WASp	enhanceable
bw	Chd1	suppressible
osk	Su(osk)P2	suppressible
E2f1	CycA	enhanceable
twin	bam	suppressible
pzg	dap	suppressible
Rac1	Rho1	suppressible
ci	hyx	suppressible
Dref	BEAF-32	enhanceable
btl::Egfr|Pi3K92E	Rbf	enhanceable
Rac1	ck	suppressible
Moe	smo	enhanceable
mspo	Pax	suppressible
grim	Akt1	suppressible
egr	dsh	enhanceable
mxc	Pcl	enhanceable
ash1	Caf1-55::Hsap_MORF4L1	enhanceable
gt	bb	suppressible
Abd-B	corto	suppressible
kay	Pde8	suppressible
egr	Uba1	enhanceable
shg	dsh	enhanceable
nkd	nkd::Mmus_Nkd1	suppressible
tkv	vg	suppressible
unc-5|Nrg	beat-Ia	suppressible
mei-P26	U2A	suppressible
park	Ask1	enhanceable
dpp	l(2)gl	suppressible
beag	Fas2	suppressible
Raf::tor	Hsp83	suppressible
wkd	Rab35	enhanceable
EcR	Brms1	suppressible
babo	Smox	suppressible
N	Sos	enhanceable
otu	Sxl	enhanceable
Raf	mts	enhanceable
Trl	mod(mdg4)	enhanceable
H	cnk	enhanceable
Nsf2	por	enhanceable
N	lid	suppressible
arm	trbd	enhanceable
peb	InR	suppressible
kst	trio	enhanceable
garz	Vps35	enhanceable
Ras85D	chb	suppressible
jus	E(sda)B	suppressible
if	crol	suppressible
Myb	mip130	suppressible
aos	rb	enhanceable
kay	Fkbp14	enhanceable
sicily	out	suppressible
ACC	arm	suppressible
Diap1	Diap2	suppressible
pbl	mura	suppressible
tsh	spen	enhanceable
Mef2	CycE	suppressible
smo	krz	suppressible
Nf-YA	bsk	enhanceable
smo	E(smoDN)2640	enhanceable
Gli::spi	S	suppressible
Ras85D|sev	tws	enhanceable
YME1L	Dronc	enhanceable
upd1	px	enhanceable
wts	Wbp2	suppressible
pwn|stan	fz	suppressible
Sema2b	trc	suppressible
N	Akt1	suppressible
Hsc70-5	Opa1	enhanceable
dom	Nipped-A	suppressible
ssh	LIMK1	enhanceable
Mad	wg	suppressible
Sin3A	Gcn5	suppressible
Liprin-α	Lar	enhanceable
ZnT86D	ZnT33D	enhanceable
bi	dpp	enhanceable
BicD	Lis-1|stau	suppressible
ph-p|y	sn	suppressible
tor	tll	suppressible
Ube3a	Mad	suppressible
pnr	NFAT	enhanceable
N	mir-278	enhanceable
Dredd	Tollo	suppressible
Cad99C	Prtl99C	enhanceable
arr	arr::fz2	suppressible
cact	ea	suppressible
dock	Dscam1	enhanceable
aos	EM3-1	enhanceable
brm|trx	upSET	suppressible
arm	tsh	enhanceable
N	Myc	suppressible
ND-42	Fatp1	suppressible
sws	Pka-C3	enhanceable
RhoGEF2	cta	enhanceable
park	STUB1	suppressible
Egfr	ebi	enhanceable
hid	nito	suppressible
tgo	sim	suppressible
Caf1-105	N	enhanceable
B-H1	pnt	suppressible
Lsd-1	bmm	suppressible
Atg1	Rae1	suppressible
Bsg25D	ens	suppressible
egr	HUWE1	enhanceable
fru	ac	suppressible
msl-2	Spt5	enhanceable
Atg1	hiw	enhanceable
Atg9	Traf6	suppressible
Su(var)3-3	dpp	suppressible
Ras85D	Rala	enhanceable
Pp2B-14D	CS3-1	enhanceable
mir-9a	sNPF-R	enhanceable
comt	Atal	enhanceable
bw	Etl1	suppressible
robo1|chb	robo2	suppressible
hiw	wnd	enhanceable
S6k	RpL8	enhanceable
hbs	Nct	suppressible
Rac1	Diap1	enhanceable
Ras85D	Akap200	enhanceable
Hem	Abl	enhanceable
prd1	Nrg	suppressible
park	crc	suppressible
egr	wal	suppressible
chb	trbl	suppressible
Bro::Hsap_MYH11	run	enhanceable
Dsor1	Src42A	suppressible
H	klu	enhanceable
Rbp9	cup	suppressible
dom	Zif	suppressible
fra	siz	enhanceable
Liprin-α	sgg	suppressible
Dcr-2|Eogt	pyd3	suppressible
Fmr1	aPKC	enhanceable
S6kII	rl	suppressible
Chi	lgs	enhanceable
oc	Kr-h1	enhanceable
HP1b	Su(var)205	suppressible
aop	stg	suppressible
Src64B	csw	suppressible
Rab23	mwh	enhanceable
Cdc42	CG7231	suppressible
iPLA2-VIA	Vps26	suppressible
gig	path	suppressible
upd3	Stat92E	enhanceable
mib1	α4GT1	enhanceable
kibra	Tao	suppressible
pb	MED17|skd	suppressible
Dl	E(Dl)F14	suppressible
norpA	Rel	suppressible
Axn	Tnks	suppressible
Rtnl1	ReepB	suppressible
Ras85D|sev	ksr	suppressible
Pink1	Mitofilin	suppressible
InR	foxo	suppressible
sl	Rack1	suppressible
mys	rhea	enhanceable
TBPH	glo	suppressible
bw	psq	suppressible
kni	knrl	suppressible
DnaJ-1	lz	suppressible
S2P	Drice	suppressible
hid	pan	enhanceable
robo1	gbb	enhanceable
CG5986	Diap1	suppressible
Sce	Socs36E	enhanceable
Gαo	fz2	enhanceable
Gug	aop	suppressible
Myc	su(Hw)	suppressible
Pc	Vha55	suppressible
Atf3	Jra	suppressible
smo	Kdm4A	suppressible
Abl	robo3	suppressible
Chmp1	aos	suppressible
Csk	HPS4	enhanceable
Clk	cyc	enhanceable
rib	zip	enhanceable
w	Pale	suppressible
Blos1	Dysb	suppressible
brat	sgg	suppressible
gogo	Ilp5	enhanceable
SAK	mad2	suppressible
Pcl	mxc	enhanceable
nmo	px	enhanceable
nkd	shi	enhanceable
ftz	E(ftz)2142	suppressible
cnk	cno	enhanceable
LIMK1	Rac1	suppressible
upd1	CCT7	suppressible
Rac2|Rac1	btl	enhanceable
peb	cact	suppressible
Rho1|kirre	sqh	suppressible
HLH54F	da	suppressible
Vinc	rhea	suppressible
Nsf2	grp	suppressible
grk	Lis-1	suppressible
N	bib	enhanceable
Alk	cnk	enhanceable
sc	sens	enhanceable
spn-D	lok	suppressible
rdgC	ninaE	suppressible
PlexA	14-3-3ε	enhanceable
mod(mdg4)	Su(mg)1-3	enhanceable
Ret	Nek2	enhanceable
pbl	Diap1	suppressible
Akt1	hppy	suppressible
Ank2	Dark	suppressible
L	pygo	enhanceable
dock	sli	suppressible
pnr	EP1154	suppressible
mir-278	Pi3K92E	enhanceable
E(Pc)	htt	enhanceable
Fbxl7	wts	suppressible
Nf1	cnk	enhanceable
Rac1	RhoGEF3	enhanceable
Son	Rga	suppressible
Ube3a	eff	suppressible
Tor	hppy	suppressible
eyg	toe	suppressible
dpp	Lpt	enhanceable
Antp	tna	suppressible
dnd	stac	enhanceable
if	Tsp66E|Tsp74F	enhanceable
fru	bon	enhanceable
Ubx	RYBP	suppressible
fmt	Tak1	suppressible
TBPH	rump	suppressible
smo	Trs20	suppressible
NT1|spz5	kek5	enhanceable
ND-42	Bsg	enhanceable
CycE	arm	suppressible
ninaE	trp	suppressible
E2f1	tou	enhanceable
Abl|trio	ena	suppressible
tkv	Lpt	suppressible
sd	Jra	enhanceable
β-Spec	α-Spec	enhanceable
cindr	Mtl|Rac1|Rac2	suppressible
Stat92E	Csk	suppressible
bw	Mod(Prat:bw)1-1	enhanceable
Src42A	FER	enhanceable
S6k	hppy	suppressible
disp	hh	enhanceable
Zip42C.1|ZnT63C	ZnT77C	suppressible
cry|norpA	Rh5|Rh6	suppressible
ksr::tor	NFAT	suppressible
RacGAP84C	cindr	suppressible
sv	pros	suppressible
Apc2	Apc	enhanceable
SERCA|comt	NFAT	enhanceable
MAPk-Ak2	bsk	suppressible
H	dve	suppressible
ro	Dl	enhanceable
nmo	CG32373	enhanceable
wg	CtBP	enhanceable
sl	Akt1	suppressible
fzr	prd	suppressible
ftz	E(ftz)723	suppressible
ds	nkd	suppressible
f	su(f)	enhanceable
yki	Utx	enhanceable
rg	Dl	suppressible
hh	Su(hh)VII	suppressible
mxc	brm	enhanceable
Egfr::tor	sty	suppressible
Dcr-2|Eogt	Ser	suppressible
dx|krz	Traf6	enhanceable
CycE	dap	suppressible
ksr::tor	alph	enhanceable
Tg	bsk	enhanceable
dop	sw	enhanceable
egr	Diap1	suppressible
Nct	Psn	suppressible
dx	klu	suppressible
S6k	HDAC3	enhanceable
para	Syt4	enhanceable
arm	dlg1	suppressible
CycE	RpS12	enhanceable
polo	Map205	suppressible
dpn	pros	suppressible
Ras85D	DJ-1α|dj-1β	enhanceable
Ras85D|sev	SR3-8	suppressible
Tm1|osk	Rab11	suppressible
dsh	hid	suppressible
CycE	S(Sev-CycE)D2	suppressible
Ras85D|scrib	bsk	enhanceable
Dl	Plexate	suppressible
brm	RpII140	enhanceable
scrib	egr	enhanceable
sax	tkv	suppressible
sc	sr	suppressible
pbl	Mbs	enhanceable
fz2	dally	suppressible
vtd	Atg1	enhanceable
CanB|Pp2B-14D	CS3-2	suppressible
hiw	Med	enhanceable
kn	fu	enhanceable
Ras85D|sev	trx	suppressible
Rh7|cry	Rh5	suppressible
msi	sina	suppressible
yki	Ntan1	suppressible
eya	rl	suppressible
Rac1	trio	enhanceable
Antp	CycE	suppressible
Marcal1	E(z)	enhanceable
elav	elav::Sxl	suppressible
aux	Chc	suppressible
Snr1	Asx	enhanceable
Vha44	Ras85D	suppressible
ptc	mir-14	enhanceable
rst	α-Cat	suppressible
Sod2	Sod1	suppressible
eve	Nrg	suppressible
Ppt1	zip	suppressible
spz5|NT1	spz	enhanceable
Tor	shi	enhanceable
Dl	crb	suppressible
brat	bsk	suppressible
Diap1	Hsp60D	enhanceable
csw	Mad	suppressible
Nipped-B	Myc	enhanceable
baz	alt	enhanceable
w	Alh::Hsap_KMT2A	enhanceable
Atg1	Wdr33	suppressible
Pez	hpo	enhanceable
faf	lqf	enhanceable
N	hbs	suppressible
Bx	cic	suppressible
sl	Pkc53E	enhanceable
RhoGAP92B	Dad	suppressible
run	CtBP	suppressible
Mad	trio	enhanceable
ci	hpo	enhanceable
egr	pan	suppressible
Prosβ2	Prosβ6	enhanceable
Ppt1	tsg	suppressible
Src42A	Sos	suppressible
dpp|ey|eya	so	suppressible
al	Lim1	suppressible
Antp|Pc	mor	suppressible
bwk	BicC	suppressible
Dl	Hs3st-B	suppressible
arm	ft	enhanceable
Rbf	Hrs	enhanceable
ago	trh	suppressible
drl	Drl-2	suppressible
Sec5	dnd	suppressible
Pvr	Mtl|Rac1|Rac2	enhanceable
bchs	Atg2	enhanceable
sud1	PEK	enhanceable
fs(1)M3	Dsor1	enhanceable
klhl10	ScsβA	suppressible
Su(H)	E(Egfr)C22	suppressible
mt:ATPase6	sesB	enhanceable
Tsc1|gig	CycE	suppressible
iPLA2-VIA	lace	enhanceable
fwe	prg	suppressible
N	Su(Tpl)	enhanceable
TER94	Hrb27C	enhanceable
Dl	px	enhanceable
LIMK1	Rok	suppressible
dac	eya	enhanceable
ftz	hb	enhanceable
wg	nkd	enhanceable
ninaE	Adgf-D	suppressible
phyl	CG10588	enhanceable
path	Tsc1|gig	suppressible
Pld	garz	suppressible
Arr2	Gαq	suppressible
jet|tim	cry	enhanceable
rno	Rbf	suppressible
stan	Dl	suppressible
Alg3	bsk	suppressible
sty	Edem2	enhanceable
ap	z	enhanceable
E(spl)mβ-HLH	emc	suppressible
Pten	chico	suppressible
Tollo	Dredd	suppressible
p53	hay	suppressible
ash1|trx	Pc	suppressible
vn	rho	suppressible
hop	Socs36E	enhanceable
arm	pan	suppressible
ft	ds	enhanceable
Kap-α3	Kap-α1	suppressible
Ras85D	ER2-3	suppressible
br	Tm1	enhanceable
Dl	fng	enhanceable
Syx1A	kis	suppressible
fz	Dl	suppressible
SCCRO4	SCCRO3	suppressible
nos	pum	suppressible
Med	fuss	enhanceable
schmalspur	pnt	suppressible
pnr	EP1565	enhanceable
mt:CoI	Letm1	suppressible
mad2	dl	suppressible
ct	14-3-3ζ	enhanceable
Daxx	puc	suppressible
Rbf|Stam	hid	enhanceable
sxc	Hcf	enhanceable
Pi3K59F	Lkb1	suppressible
CG42709	CycE	suppressible
CycE	RpL38	suppressible
Dsor1	cnk	enhanceable
cpb	chic	enhanceable
Wnt2|wg	arm	suppressible
Dl	rumi	suppressible
lap	jing	suppressible
Syx1A	Bacc	suppressible
pim	dup	suppressible
tara	tna	suppressible
nej	enc	suppressible
put	Pp1-87B	suppressible
N	mng	enhanceable
bnl	sgl	enhanceable
nec	psh	enhanceable
pan	ovo	enhanceable
Cdc42	C3G	suppressible
nod	ncd	suppressible
WASp	AP-1μ	enhanceable
par-1	futsch	enhanceable
gd	tor::tub	enhanceable
CycA	Cdk1|rux	suppressible
fz	ft	enhanceable
Ret	l(3)S092708	enhanceable
Osbp	Rab35	enhanceable
ND-75	Akt1	enhanceable
stet	Raf	enhanceable
abd-A	cas	enhanceable
Dronc	Usp8	suppressible
l(2)gl	mts	suppressible
Sas-4	ens	enhanceable
polo	mael	suppressible
L	Cul4	enhanceable
ap	Ser	enhanceable
kay	Cka	suppressible
RpII140	su(RpII140<up>Z36</up>)S13	suppressible
boi	ci	suppressible
Ras85D	Sec61β	enhanceable
Ubx	Alh	suppressible
hb	ftz	suppressible
EcR	trr	enhanceable
Hr51	Eip75B	enhanceable
hpo	yki	suppressible
dnc	DopEcR	suppressible
exp	Raf	suppressible
N	msi	suppressible
Bx|ap	cbt	suppressible
Pink1	Parp	suppressible
pim	Cenp-C	enhanceable
egr	Rab21	suppressible
eve	zfh1	suppressible
slbo	trbl	enhanceable
CycE	CadN	enhanceable
Src42A	bowl	enhanceable
Pp2B-14D	CS3-2	enhanceable
wg	Wnt4	suppressible
Gmap	cos	suppressible
Actn	Zasp52	enhanceable
Ptp52F	Ptp10D|Ptp4E	suppressible
upd1	cpo	enhanceable
rst	E(rst)D184	suppressible
brm	RpII215	suppressible
Ras85D	bun	suppressible
Hr39	ftz-f1	suppressible
CycE	ago	enhanceable
Dys	uif	enhanceable
Apc	Apc2	suppressible
pnr	XNP	suppressible
lz	E(lz)178	enhanceable
Ras85D	scrib	enhanceable
bib	N	suppressible
N	insb	suppressible
Rac1	Fmr1	suppressible
brm	zen	enhanceable
Rho1	RhoGEF2	suppressible
ph-p	salm	enhanceable
shi	CDase	suppressible
unc-104	AP-2α	suppressible
Fer2	foxo	enhanceable
Sulf1	dally	suppressible
Egfr	dac	suppressible
Pten	bsk	suppressible
Pvr	CG1090	enhanceable
pnr	EP3714	enhanceable
mwh	RhoGEF2	suppressible
pan	gro	suppressible
Raf|RhoGEF2	zip	suppressible
lgs	lgs::pygo	suppressible
aurA	mei-41	suppressible
peb	tkv	suppressible
Cul5	gus	enhanceable
Dys	kis	suppressible
siz	blow	enhanceable
brk	pan	suppressible
al	sbb	enhanceable
Idh	Diap1	enhanceable
cid	Cenp-C	enhanceable
wts	Smurf	enhanceable
egr	Lrrk	enhanceable
Su(H)	M285	enhanceable
anchor	Mad	suppressible
para	gish	suppressible
shi	ctp	suppressible
foxo	Pi3K92E	suppressible
mahe	dx	enhanceable
mod(mdg4)	CTCF	suppressible
aop	Raf	enhanceable
mys	moa	suppressible
p38b	hiw	suppressible
dx	Hsc70-4	suppressible
CycB	sqh	suppressible
dom	dco	suppressible
fz2	Itgbn	suppressible
Smox	meng	enhanceable
z	Scm	enhanceable
Ras64B	tkv	suppressible
Ret	l(3)S024329	suppressible
Pino	smi27E	suppressible
arm	L	suppressible
mys	kiwi	suppressible
Abl	Nrt	suppressible
ct	path	enhanceable
comt	E(comt<up>6</up>)E32	enhanceable
Lam	rl	suppressible
Ubqn	rho	enhanceable
Caf1-105	H	enhanceable
rho	emc	suppressible
sca	shg	enhanceable
Zip71B	Zip99C	enhanceable
brm	Snr1	enhanceable
RhoGAP92B	gbb	enhanceable
Rab23	frtz	suppressible
Pi3K92E	Prp8	suppressible
if	msk	enhanceable
Rbf	pum	enhanceable
Egfr	pum	suppressible
jus	cpo	suppressible
vg	sd	suppressible
Pi3K92E|btl::Egfr	foxo	enhanceable
lap	EP3303	suppressible
aos	Edem2	enhanceable
grim	Dark	enhanceable
miple1	Egfr	suppressible
Dp|E2f1	Dl	enhanceable
Myc	Asx	enhanceable
pbl	Rac2	suppressible
Dsor1	ER2-1	enhanceable
sd	sd::vg	enhanceable
Egfr	bun	enhanceable
daw	Actβ	enhanceable
Mitf	RagC-D	suppressible
sli	Abl|robo1	suppressible
inv	ph-d	suppressible
Pect	Syt1	suppressible
sti	pbl	enhanceable
Mlf	lz	suppressible
Egfr	vn	enhanceable
dom	wdb	enhanceable
dpp|sog	tsg	suppressible
Bx|ap	pnt	enhanceable
csw	mago	suppressible
Ppt1	MESR4	suppressible
Myc	puf	suppressible
N	B-H1	enhanceable
hep	Jra	enhanceable
mbl	nonA	enhanceable
AdamTS-B	Ras85D	suppressible
Sxl	Su(Sxl<up>fs</up>)X2	suppressible
Tsc1|gig	CstF64	suppressible
btl|stumps	Tlk	suppressible
nkd	nkd::Btau_recoverin	suppressible
Wee1	lok	enhanceable
tn	Actn	suppressible
Ret	l(3)S090114	enhanceable
L	aop	enhanceable
eas	su(eas)13	suppressible
osa	geminin	suppressible
Marcal1	mor	enhanceable
Pi3K92E|btl::Egfr	pnt	suppressible
p	w	suppressible
Scr	Pcl	suppressible
prd	CycE	enhanceable
neur	eff	suppressible
park	clu	suppressible
br	Sec61α	suppressible
Src42A	rho	suppressible
CycE	S(CycE<up>JP</up>)3.3	suppressible
coro	dpp	suppressible
H	CG14478|Tes|qkr54B	enhanceable
Tor	Tsc1	suppressible
l(2)gl	baz	suppressible
Nsf2	Rab5	suppressible
H	Eps-15	suppressible
Dronc	eff	suppressible
rpr	Corp	enhanceable
fz	ck	suppressible
ct	pzg	suppressible
bru1	S	enhanceable
Pdk1	Akt1	enhanceable
fzr	α-Man-Ia	suppressible
sicily	Bsg	suppressible
Torsin	Lpin	enhanceable
yki	Ack	suppressible
egr	Traf6	enhanceable
Ptp69D	Lar::Ptp69D	enhanceable
NT1	spz5|spz	suppressible
Trl	mle|msl-1|msl-2	suppressible
Moe	Rho1	suppressible
tra2	tra2::Hsap_SRSF2	enhanceable
fz	Rab23	enhanceable
ct	sqz	suppressible
w	Pcf11|Low|Mow|Wow	enhanceable
Dp|E2f1	Ras85D	suppressible
by	bsk	suppressible
Pc	Bap170|e(y)3	enhanceable
caz	ru	enhanceable
cup	Hsp83	suppressible
Strica	Dronc	suppressible
Ras85D	aop	suppressible
rdgB	Arr2	suppressible
TrpA1	Hug	suppressible
RanGAP	Rcc1	enhanceable
mei-P26	loqs	enhanceable
px	nmo	suppressible
B	ap	enhanceable
E(Mer)IIb	Mer	suppressible
Brd	neur	suppressible
fzr	CycB	suppressible
Utx	N	enhanceable
ct	e(y)3	suppressible
fz2	Wnk	suppressible
ZnT86D	Zip102B	enhanceable
pbl	CycH	enhanceable
p115	Grasp65	enhanceable
aPKC	Su(Tpl)|lilli	suppressible
TBCD	Tbce	suppressible
csw	Dl	suppressible
Su(H)	E(Egfr)C12	suppressible
Su(var)2-10	Stat92E	enhanceable
rho	Gug	enhanceable
Ppt1	msn	suppressible
Pak	Cdc42	suppressible
Pvr	Tlk	enhanceable
da	E(da)	suppressible
Egfr	tay	suppressible
CycE	trx	enhanceable
pbl	tau	suppressible
Dref	lace	suppressible
Desat1	Sh	suppressible
Dad1	PEK	suppressible
N	mir-13a	suppressible
S	cno	enhanceable
Rh7|cry	Rh3	suppressible
orb	yps	enhanceable
Kap-α1	Cse1	suppressible
kibra	yki	enhanceable
dpp	Tollo	enhanceable
Akt1	foxo	suppressible
Sin3A	stg	enhanceable
CycE	S(Sev-CycE)D16	suppressible
Rbf	dom	enhanceable
ap	vg	suppressible
ed	fred	enhanceable
robo1	Khc::Ggal_MLCK	enhanceable
pnt	pros	enhanceable
ms(3)HO5A	su(msm1)	enhanceable
Su(H)	ci	suppressible
obk	ft	suppressible
btl	Pu	enhanceable
Marcal1	Psc	enhanceable
stan	ed	suppressible
egr	Tace	enhanceable
dome	en	suppressible
Dys	del	enhanceable
Eato	ABCA	suppressible
nos	Diap1	enhanceable
numb	erm	suppressible
Rnf146	Axn	suppressible
EcR	hdc	suppressible
Kat60	HDAC6	enhanceable
Pink1	dj-1β	enhanceable
zip	ck	suppressible
Abl	ena	suppressible
kay	D1	suppressible
Myc	PEK	suppressible
brm|trx	Su(z)6	enhanceable
Csk	bsk	suppressible
tuh1	E(tuh-1)	enhanceable
Aduk	Atg13	suppressible
zip	chic	enhanceable
N	Prosβ6	suppressible
DCTN1-p150	TBPH	enhanceable
BRWD3	XNP	suppressible
Egfr	Su(tor)3-1	enhanceable
Ras85D|scrib	Atg13	enhanceable
Pvr	CG10433	enhanceable
vtd	egr	enhanceable
scrib	hth	enhanceable
Rabex-5	Ras85D	suppressible
bi	ap	suppressible
Pvr|Egfr	Tie	enhanceable
cact	dl	enhanceable
Ppt1	Cisd2	suppressible
nrv2	nrv2::nrv3	enhanceable
svp	mbl	suppressible
peb	l(2)00297	suppressible
jing	XNP	enhanceable
rl	krz	suppressible
Myc	ref(2)P	enhanceable
Spc105R	Spc105R::Dwil_Spc105R	suppressible
L	smo	enhanceable
dpp	sax	suppressible
kibra	Diap1	suppressible
E2f2	E2f1	suppressible
Mer	ex	enhanceable
Ras85D|scrib	Stat92E	enhanceable
Tor	Myc	enhanceable
CG10939	Moe	enhanceable
RhoGAPp190	sqh	enhanceable
thr	Cenp-C	enhanceable
p53	Dark	suppressible
RpII140	su(RpII140<up>Z36</up>)S9	enhanceable
abo	ABO-X	suppressible
rdgB	CG11426	suppressible
Tak1	nmo	suppressible
Pc	M(2)56F	suppressible
Sin3A	Cdk1	enhanceable
ctp	Dhc64C	enhanceable
N	E(spl)mγ-HLH	enhanceable
smo	jaft	suppressible
pnr	EP2087	enhanceable
bw	Hpr1	suppressible
Cad99C	sas	enhanceable
robo2|robo1	Abl	suppressible
Ras85D	Apc|Med|p53	enhanceable
ex	Zyx	enhanceable
tna	mor	enhanceable
Dys	stan	suppressible
Ras85D	S	suppressible
Abd-B	Pcl	enhanceable
Lkb1	msn	suppressible
ac	Bx	suppressible
Nf1	amx	suppressible
Dg	msk	enhanceable
Raf	aop	suppressible
InR	bun	enhanceable
dom	CG4617	suppressible
pnr	svr	suppressible
ac	Act5C	suppressible
Sytβ	Sytα	enhanceable
nos	nsl1	enhanceable
vn	Bap170	suppressible
ash2	bs	suppressible
csw	msk	suppressible
Dl	hh	suppressible
ctp	Atg1	enhanceable
N	Nedd4	suppressible
cv	tsg	enhanceable
Tsp	fon	suppressible
BicD	Khc	suppressible
Gli	Dad	suppressible
H	vn	suppressible
Rac1	Dronc	enhanceable
grim	hpo	suppressible
Nrg|beat-Ia|unc-5	Fas2	enhanceable
crb	Rac1	suppressible
sl	InR	suppressible
wor	CycE	suppressible
w	Dcr-2	enhanceable
Pvr	bol	suppressible
ttk	CtBP	suppressible
rpr	Cdk7	enhanceable
bft	Nach	suppressible
Src42A	drk	suppressible
smo	dpp|eya	suppressible
arm	tws	suppressible
hep	arm	enhanceable
ple	Trh	enhanceable
DAAM	Ank2	enhanceable
Dab	ena	suppressible
Raf::tor	Su(Raf)3C	suppressible
al	gro	enhanceable
Myc	SPARC	enhanceable
Snr1	JHDM2	suppressible
nvy	ase	enhanceable
ds|ft	fj	enhanceable
bchs	Atg1	suppressible
shg	tws	suppressible
ci	Su(hh)II	enhanceable
cindr	hbs	enhanceable
brm	osa	suppressible
Ras85D	Dsor1	suppressible
sip2	feo	suppressible
sesB	shi	enhanceable
cno	Ras85D	enhanceable
arm	CycA	suppressible
arm	wg	suppressible
ninaE	Gαq	enhanceable
peb	Sec61β	enhanceable
eyg	Ras85D	suppressible
Diap1	Dcr-2	suppressible
LanA	sli	suppressible
Trf2	AANATL2	enhanceable
Src64B	Ras85D	suppressible
Dcr-2|Eogt	b|pyd3	suppressible
ari-1	park	suppressible
bw	HmgZ	suppressible
N	CRMP	enhanceable
Vha68-1	Vha68-2	suppressible
mi	l(2)dtl	suppressible
Liprin-α	Liprin-γ	enhanceable
pbl	grp	enhanceable
H	hep	suppressible
raw	Jra	suppressible
pbl	pigs	suppressible
gig	Tor	enhanceable
foxo|Lrrk	Diap1	enhanceable
trx	Hsc70-4	enhanceable
bw	Kdm4B	enhanceable
bw	Hr39	enhanceable
rl	aru	suppressible
CycE	sina	suppressible
H	boss	suppressible
Gαq	fra	enhanceable
Ask1	Mkk4	enhanceable
brm|trx	Psc	enhanceable
Cdc7	Rif1	suppressible
Mad	eya	suppressible
H	eca	suppressible
Dref	Trf2	suppressible
Marcal1	Sce	enhanceable
Marf	Sln	enhanceable
fzy	AIF	enhanceable
amd	Tcr	enhanceable
Myo31DF	Myo61F	suppressible
rut	dnc	suppressible
p	or	enhanceable
bi	p38b	suppressible
ksr::tor	kis	enhanceable
N	enok	enhanceable
rl	Plzf	enhanceable
Dl	ebi	suppressible
trx|brm	sxc	enhanceable
Dronc|hpo	Dark	enhanceable
Imp	mub	suppressible
sina	gl	suppressible
Nf-YA	ey	suppressible
cic	pnt	suppressible
Ras85D	cnc	enhanceable
crb	galla-1	suppressible
Itp-r83A	Stim|olf186-F	suppressible
peb	apt	enhanceable
Ret	mav	enhanceable
CycE	Cdk2	suppressible
pnr	ckd	enhanceable
ct	E(z)	suppressible
br|Mef2	twi	suppressible
arm	Tak1	suppressible
RhoGAPp190	mys	suppressible
lid	shg	enhanceable
Apc2|Apc	bsk	suppressible
Ubx	fl(2)d	suppressible
btz	Nct	enhanceable
Dcp-1	aop	suppressible
CycG	mei-41	suppressible
fra	comm	suppressible
Egfr|psq	dpp	suppressible
yki	Mad	suppressible
Tor	CycE	enhanceable
lwr	dl	suppressible
Khc::Ggal_MLCK	drk	enhanceable
miple1	Ptp99A	enhanceable
Dad	Art1	suppressible
spict	tkv	suppressible
Arl6IP1	Drp1	suppressible
pnr	Doc2	suppressible
Pak3	Pak	suppressible
ft	fj	suppressible
Dscam1	Strip	enhanceable
Nrg	Egfr	enhanceable
kermit	Gαo	suppressible
ds	Dlish	suppressible
hid	Diap2	suppressible
atl	spas	suppressible
CDC50	drpr	suppressible
brk	yki	enhanceable
sev	drk	suppressible
csw::Src64B	mask	suppressible
PGRP-LB	pirk	suppressible
Chi	l(3)mbn	suppressible
robo1|shot	kra	suppressible
mdy	Seipin	suppressible
dpp	sog|tsg	enhanceable
Rh6|cry	Rh5	suppressible
Nsf2	CG45263	suppressible
Smox	Cpr67Fa2	enhanceable
Fas2	rl	suppressible
Psn	Itp-r83A	enhanceable
Egfr	emc	suppressible
Bx	sbb	enhanceable
